Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.633,0.6884,0.4106,0.4988,0.2488,0.17571794354926168,0.6468811603958142
0.6285,0.6884,0.4398,0.5631,0.3171,0.23793800633998805,0.6406178105259047
0.693,0.7494,0.5399,0.6068,0.3683,0.28682297115843447,0.702704056731597
0.558,0.5511,0.5909,0.4552,0.2072,0.13979950493515933,0.5559815780953826
0.7129,0.7794,0.5239,0.593,0.3516,0.2707925633879058,0.7249556304475393
0.6858,0.7116,0.5917,0.5233,0.2739,0.19809651570277254,0.6917754099761902
0.6579,0.7181,0.406,0.4889,0.239,0.16712833753063672,0.6734084674015615
0.45,0.4639,0.3408,0.3567,0.1273,0.07599023251130653,0.455206242994131
0.5265,0.5862,0.2584,0.4719,0.2227,0.15297657855855318,0.5427075966120788
0.5683,0.5862,0.4063,0.3326,0.1106,0.06379778669345712,0.5754110869474293
0.6765,0.7396,0.4006,0.4784,0.2289,0.15829891109459393,0.6932705678067543
0.6881,0.7396,0.5309,0.5728,0.3281,0.2483176120789604,0.6980850160412534
0.6219,0.6848,0.3025,0.4437,0.1968,0.131136495022617,0.6404786627716895
0.6356,0.6848,0.4471,0.511,0.2611,0.18666042500634944,0.6474100423600359
0.5908,0.6213,0.3325,0.3439,0.1182,0.06935542534907568,0.6025692334410006
0.5904,0.6213,0.3717,0.3762,0.1415,0.08680544704691916,0.6013639206936404
0.6095,0.6367,0.3061,0.2997,0.0898,0.04917188501280125,0.6212056606858716
0.6241,0.638,0.3915,0.2441,0.0596,0.029438755631749827,0.6309508645137679
0.4605,0.4795,0.2622,0.3095,0.0958,0.05329072557651888,0.46850581350752973
0.4488,0.4601,0.3512,0.3394,0.1152,0.06710881883124035,0.4532514478732109
0.6911,0.7009,0.6694,0.6701,0.449,0.3675776059362014,0.6924334277654656
0.6885,0.7188,0.2818,0.2731,0.0746,0.03897662676400598,0.7024061895358311
0.6781,0.7175,0.423,0.3931,0.1546,0.09688523779907797,0.691487522533278
0.692,0.7175,0.608,0.5514,0.304,0.22577034905223886,0.6973315783700144
0.6452,0.6738,0.299,0.2874,0.0826,0.04428094794747179,0.6579072468828118
0.6521,0.6906,0.3267,0.3436,0.1181,0.06920426936884301,0.667046564660476
0.65,0.7039,0.3212,0.405,0.164,0.10438487080571113,0.6677277460028936
0.6537,0.7039,0.4699,0.5223,0.2728,0.19715149042193675,0.6653639841926159
0.7017,0.7422,0.5663,0.5472,0.2994,0.22149566037297053,0.7103037862650211
0.68,0.7217,0.4396,0.4165,0.1735,0.11195345846871381,0.6932976685953058
0.6189,0.6543,0.4157,0.4178,0.1746,0.11282909095295514,0.6301084854896076
0.6194,0.6543,0.3502,0.3602,0.1298,0.07786804500416639,0.6323310098295237
0.5219,0.5313,0.4889,0.5317,0.2827,0.20614207856006556,0.5240534041915017
0.4998,0.5313,0.3459,0.4523,0.2046,0.13758353676477278,0.5088770421320158
0.6182,0.6644,0.3577,0.4215,0.1776,0.11534371826908842,0.6326824964056554
0.6185,0.6644,0.3781,0.4373,0.1912,0.1264586943000976,0.6322593415263991
0.5494,0.561,0.4439,0.3323,0.1104,0.06365402248405931,0.5539921893065608
0.5279,0.561,0.3951,0.5,0.25,0.1767766952966369,0.5360783187099747
0.5837,0.6012,0.4858,0.4226,0.1786,0.11609773093798074,0.5891959632755606
0.5584,0.5847,0.3576,0.3615,0.1307,0.07857253300689811,0.5681560757855378
0.5759,0.6091,0.2475,0.3182,0.1012,0.05711503381780723,0.5895630569353167
0.5933,0.6091,0.5093,0.4343,0.1886,0.1243009859343654,0.5980662656606672
0.695,0.7155,0.6512,0.6842,0.4681,0.3872199054891104,0.6975516993560793
0.6794,0.7155,0.6017,0.6815,0.4645,0.3834110722752019,0.6839604374655184
0.6476,0.675,0.5999,0.7588,0.5758,0.5015547012254489,0.6499148279238243
0.6358,0.675,0.4851,0.5102,0.2603,0.1859307134155411,0.6452273985501888
0.6415,0.6852,0.3966,0.4228,0.1788,0.11623514095047963,0.6551476746004035
0.6558,0.6852,0.3115,0.2922,0.0854,0.046153063024967876,0.6687135026966711
0.7087,0.7484,0.5301,0.4713,0.2221,0.15249078474973018,0.7195158312488417
0.712,0.7484,0.2709,0.2874,0.0826,0.04428094794747179,0.72815242899291
0.71,0.7537,0.5946,0.6157,0.379,0.29745610304824854,0.7172245725201877
0.7111,0.7537,0.2467,0.3029,0.0917,0.05049497753635763,0.7293296277865381
0.634,0.6643,0.5296,0.5387,0.2902,0.21299403396070918,0.6406475371096204
0.6547,0.7188,0.4587,0.5719,0.3271,0.2473433516073501,0.6672231782129837
0.5831,0.6088,0.4763,0.4905,0.2406,0.16849907818079646,0.5896933286505331
0.5616,0.5718,0.5194,0.493,0.243,0.17065432454436366,0.5641612919555864
0.7341,0.7789,0.2954,0.3197,0.1022,0.057790518457312326,0.7524848306573395
0.7255,0.7789,0.4527,0.4428,0.196,0.130472513963932,0.7412519072517738
0.8084,0.8884,0.5944,0.6116,0.374,0.29252884191958745,0.8218610751148643
0.8096,0.8884,0.5931,0.6032,0.3639,0.28258775040632655,0.8233376581301733
0.6105,0.6394,0.4863,0.4824,0.2327,0.16162861364684739,0.6180977176193635
0.6117,0.6394,0.3919,0.3551,0.1261,0.07514094986979755,0.6221023748885882
0.5826,0.6214,0.4345,0.5119,0.262,0.1874834013175983,0.5918916736794981
0.5244,0.5425,0.3782,0.3522,0.1241,0.07361619716371076,0.5312342038747638
0.5734,0.6078,0.4438,0.5151,0.2653,0.19042715308990865,0.5815656747616321
0.5616,0.6078,0.3378,0.454,0.2061,0.13887997579573522,0.5748750261118175
0.7268,0.7624,0.6016,0.533,0.2841,0.2074044272379281,0.7347782428260992
0.7106,0.7624,0.445,0.4417,0.1951,0.12966372625972467,0.7259685684525782
0.5403,0.5616,0.3879,0.3743,0.1401,0.08571356680089373,0.5478869480417521
0.5101,0.5332,0.374,0.4124,0.1701,0.10921860910960964,0.517524458292124
0.6817,0.735,0.5056,0.5501,0.3026,0.22444199086963493,0.6929506476505868
0.698,0.735,0.3449,0.3238,0.1049,0.059661217407475944,0.7130365266480194
0.5145,0.545,0.3864,0.4876,0.2377,0.16601955382478742,0.5224183021629087
0.4825,0.4841,0.4701,0.3619,0.131,0.07879006482004276,0.48307750179256176
0.5786,0.5847,0.554,0.4959,0.2459,0.1731750296745512,0.5801683032995651
0.5541,0.5847,0.2956,0.3436,0.1181,0.06920426936884301,0.5659879962718979
0.3646,0.3794,0.3172,0.5585,0.3119,0.23310841080957892,0.36764163145328277
0.3605,0.3794,0.273,0.4643,0.2156,0.14689151470049694,0.36577250606199285
0.5213,0.5414,0.4004,0.4074,0.166,0.10593819319728491,0.5278935623593637
0.5403,0.5487,0.5171,0.6011,0.3613,0.2801346433342258,0.5417849033924236
0.6949,0.7401,0.3973,0.3898,0.1519,0.09486468892815238,0.7103980508062538
0.7109,0.7401,0.5894,0.4906,0.2407,0.1685849725964138,0.7183593855251862
0.6915,0.7474,0.4593,0.4909,0.241,0.16884281345037175,0.7057830999384269
0.6804,0.7474,0.4358,0.5233,0.2739,0.19809651570277254,0.6958792139164376
0.6863,0.743,0.4873,0.5341,0.2853,0.20847618203951798,0.6988887791586101
0.6669,0.743,0.4186,0.5538,0.3067,0.2282350704033119,0.6827188220537277
0.7919,0.8703,0.5325,0.5496,0.3021,0.2239323357768377,0.808495649535312
0.807,0.8703,0.6876,0.7282,0.5303,0.4525084427061768,0.8133824014155888
0.5883,0.6222,0.3241,0.3581,0.1282,0.07673805767524362,0.600954707489043
0.6322,0.6752,0.3566,0.395,0.1561,0.09806019195817946,0.6467480286174825
0.6304,0.6576,0.4471,0.3856,0.1487,0.0923299420706282,0.6398073422531791
0.7168,0.7654,0.4206,0.4049,0.164,0.10432044763221135,0.7328282130511035
0.6647,0.6927,0.2964,0.2756,0.076,0.03987475549803758,0.6775035876240654
0.6686,0.7213,0.4264,0.4662,0.2174,0.14839889699107137,0.6831923051586603
0.5167,0.5486,0.3533,0.4417,0.1951,0.12966372625972467,0.5261833062973803
0.5169,0.5486,0.396,0.5118,0.262,0.18739185221940624,0.5245169674314074
0.4412,0.4649,0.3336,0.4695,0.2204,0.15103896171690878,0.44767085630198883
0.4589,0.4649,0.4186,0.3833,0.147,0.09095928715389287,0.46103971387858844
0.7296,0.7903,0.5863,0.651,0.4237,0.3419420188105741,0.7383184904716038
0.74,0.7903,0.602,0.6039,0.3647,0.28340830588275734,0.7487187013960322
0.5933,0.6409,0.4113,0.511,0.2611,0.18666042500634944,0.6047841637604722
0.5974,0.6409,0.3107,0.3892,0.1515,0.09450005885525359,0.6123902533064812
0.578,0.6062,0.4218,0.4246,0.1803,0.11747622288714166,0.5868146967096797
0.5798,0.6062,0.4666,0.4825,0.2328,0.1617123894259424,0.586767436682829
0.6536,0.6915,0.3473,0.3518,0.1238,0.07340735700588664,0.6679611150496451
0.6559,0.6987,0.3482,0.3732,0.1393,0.08508521246911299,0.671216105990825
0.6752,0.7101,0.3199,0.3131,0.0981,0.05485392003023162,0.6898090391481098
0.6624,0.7101,0.3043,0.365,0.1332,0.08048818999160684,0.6798709722316838
0.7009,0.7408,0.3372,0.3314,0.1099,0.06322389682517218,0.716800196351084
0.6825,0.7408,0.5353,0.6292,0.3959,0.3140304668817373,0.6916890679701378
0.4998,0.5345,0.3322,0.455,0.2071,0.1396459972014057,0.5097112627050698
0.5086,0.5345,0.3016,0.353,0.1246,0.07403494591740442,0.5184458306550396
0.6256,0.6711,0.4561,0.5185,0.2688,0.19358508870043398,0.6362295961514485
0.6308,0.6711,0.4305,0.4487,0.2014,0.13486217944626844,0.6425081225346637
0.7393,0.7907,0.6048,0.6182,0.3822,0.3004847956245301,0.7477466923607711
0.7324,0.7907,0.4968,0.4973,0.2473,0.17439986647132721,0.747055478045199
0.6124,0.6362,0.4681,0.4056,0.1645,0.10477191111174082,0.6202581045908739
0.6231,0.6598,0.4692,0.4879,0.2381,0.16627503398840732,0.6326262883500038
0.7032,0.7517,0.3724,0.3829,0.1466,0.09072216712306042,0.7201512527323611
0.699,0.7517,0.4469,0.457,0.2088,0.1411856313300224,0.7139906394472944
0.5126,0.5132,0.5107,0.5508,0.3034,0.2251566762277475,0.5127405553416217
0.5475,0.5575,0.3455,0.223,0.0497,0.023483463912783397,0.5526357354319362
0.6077,0.6546,0.4431,0.5334,0.2845,0.20779377279100397,0.6182126763232598
0.5879,0.6064,0.4847,0.4235,0.1794,0.11671684423062709,0.5936801775882108
0.6972,0.7517,0.457,0.4764,0.2269,0.1566496330997273,0.7117876137826006
0.7001,0.7517,0.5461,0.5791,0.3353,0.2552019052372965,0.7098983492075176
0.6199,0.658,0.4015,0.4176,0.1744,0.11269411179319591,0.6320215757694895
0.5958,0.6325,0.424,0.4623,0.2138,0.14531476154954043,0.6060460252497857
0.7316,0.797,0.4287,0.4649,0.2161,0.14736653272576164,0.7496959411357778
0.6426,0.6953,0.4233,0.4904,0.2405,0.16841321002856852,0.6560943553405644
0.6292,0.6851,0.4468,0.5536,0.3064,0.22802906349169408,0.6408507819272893
0.5391,0.5445,0.5048,0.3969,0.1576,0.09924365429999998,0.5409157418054699
0.7117,0.7729,0.452,0.4856,0.2358,0.164322371928628,0.7276109542655691
0.671,0.7266,0.3366,0.4077,0.1662,0.10613332704893427,0.6891795584158787
0.6612,0.7101,0.48,0.5198,0.2702,0.19480077839057053,0.6725844075109751
0.6008,0.6369,0.3603,0.3877,0.1503,0.09359216691901961,0.6132279272173885
0.6477,0.6868,0.4172,0.4117,0.1695,0.10875573491907913,0.6603554503027453
0.5951,0.631,0.3768,0.4053,0.1643,0.1045782835271174,0.6069330777464623
0.6201,0.6491,0.4739,0.4459,0.1988,0.13276808184617517,0.6285653748527771
0.6199,0.6491,0.4785,0.4549,0.2069,0.13956928127861798,0.62820568512393
0.532,0.549,0.4014,0.3607,0.1301,0.07813855142860245,0.5383026270365906
0.5928,0.6318,0.3783,0.4264,0.1818,0.11872522192343453,0.6048971974459959
0.7127,0.7558,0.6037,0.6292,0.3959,0.3140304668817373,0.7194507408187736
0.6894,0.7379,0.5565,0.6044,0.3653,0.2839952911378602,0.6977777766803535
0.6389,0.6742,0.5026,0.5088,0.2589,0.1846578423061344,0.6474519512317176
0.6279,0.6742,0.4711,0.5438,0.2957,0.21807104670756053,0.6378390424794828
0.667,0.7042,0.3287,0.3316,0.11,0.06331932910705802,0.6818394471267001
0.6586,0.7114,0.2997,0.3835,0.1471,0.09107798645745288,0.6770332475863808
0.5593,0.5886,0.4007,0.4296,0.1845,0.12096526515045146,0.5683233919476361
0.4839,0.5001,0.362,0.3644,0.1328,0.08015782429913154,0.4898516869417737
0.6259,0.6547,0.5627,0.6747,0.4552,0.3739183472098334,0.6296617668232135
0.6065,0.6547,0.4013,0.4847,0.2349,0.16356205157190007,0.6190795328213672
0.5386,0.539,0.5372,0.5166,0.2668,0.19181651866765018,0.5387102995904204
0.5257,0.539,0.4239,0.3613,0.1306,0.07846390239375489,0.5306258716258601
0.6976,0.739,0.521,0.4842,0.2344,0.16314056526709095,0.7084236068363249
0.6775,0.7397,0.4036,0.4761,0.2267,0.15640313490000002,0.6942425880876432
0.7128,0.7695,0.4612,0.4747,0.2254,0.15525588790678918,0.7280672830212617
0.688,0.7332,0.4758,0.4616,0.213,0.14476530856465497,0.7006495810226261
0.6391,0.6875,0.4971,0.5835,0.3404,0.26007712219110407,0.6482018624549901
0.647,0.6875,0.3336,0.3592,0.129,0.07732871973325922,0.6620976938957162
0.5775,0.592,0.4997,0.4306,0.1855,0.12167043582918044,0.5819879850013773
0.5091,0.5162,0.4742,0.4517,0.204,0.13712771093083784,0.5111351653259943
0.5862,0.6125,0.3853,0.3623,0.1313,0.07900795758192806,0.59586378537667
0.5835,0.6125,0.2812,0.3099,0.0961,0.05346307579198147,0.5956865801309007
0.5577,0.586,0.3178,0.3436,0.1181,0.06920426936884301,0.568640749222148
0.5977,0.6381,0.4346,0.4978,0.2478,0.17483856393402591,0.6078152878252197
0.7503,0.8171,0.3475,0.407,0.1657,0.10567834981114625,0.7722166457407884
0.7746,0.8167,0.24,0.2805,0.0787,0.04167083126225744,0.7936297865815987
0.6403,0.6699,0.5121,0.4808,0.2312,0.16029174155093384,0.6481002785067422
0.6313,0.6699,0.4027,0.4113,0.1692,0.10849176479768277,0.6437482499604029
0.6732,0.7193,0.2972,0.3503,0.1227,0.07262737428538345,0.6907196976314498
0.6768,0.7193,0.3115,0.3411,0.1164,0.06795232151682959,0.6933522529365311
0.5368,0.549,0.4307,0.3397,0.1154,0.06725721301393456,0.5415448821497498
0.5476,0.5694,0.3584,0.3397,0.1154,0.06725721301393456,0.556103044240044
0.6097,0.6335,0.3194,0.286,0.0818,0.04374365652498656,0.6203359606991592
0.6079,0.6335,0.42,0.3689,0.1361,0.08265547729502247,0.6172003139294343
0.6511,0.6862,0.5611,0.6249,0.3905,0.30869266610249924,0.6566915802390552
0.6468,0.6862,0.3974,0.3975,0.158,0.09961915015712264,0.6600363863877179
0.7156,0.7839,0.5186,0.589,0.3469,0.26624915429339674,0.7281164281851348
0.7008,0.7839,0.4657,0.5942,0.3531,0.2721645887788953,0.7158248681237297
0.5715,0.5974,0.2792,0.2976,0.0886,0.048315037080465674,0.582734709266577
0.5714,0.5974,0.3083,0.3142,0.0987,0.05533697972050689,0.5822409359810026
0.7835,0.8191,0.7107,0.6987,0.4881,0.4080626617870013,0.7876852102053664
0.7702,0.8191,0.5465,0.4675,0.2186,0.14943558842716892,0.7836598745894169
