Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.685,0.7475,0.3913,0.4611,0.2126,0.14437360653999415,0.702561984691318
0.4987,0.5074,0.4752,0.6072,0.3686,0.2872958861075215,0.5002136742822703
0.531,0.5405,0.4914,0.4899,0.24,0.16798426312455356,0.5334382376288609
0.6228,0.6659,0.492,0.5736,0.3291,0.24918555126138278,0.6312107039858107
0.6064,0.6659,0.4046,0.543,0.2948,0.2172699047519997,0.6192606919138742
0.5961,0.6197,0.4354,0.3834,0.147,0.09101862519580373,0.6043247055401313
0.6305,0.6721,0.3785,0.4062,0.165,0.10515981118863103,0.6441629358284616
0.5785,0.6059,0.4906,0.5581,0.3115,0.2326912519718804,0.5841351815108282
0.5201,0.5185,0.5284,0.4337,0.1881,0.1238721157255944,0.5195911685845072
0.6746,0.7215,0.4933,0.5087,0.2587,0.18456712364281552,0.6859442119195683
0.6697,0.7215,0.3703,0.4159,0.173,0.11155070025960055,0.6862549986500642
0.5695,0.6079,0.4613,0.5952,0.3543,0.2733111228230142,0.5764328982935281
0.5885,0.6282,0.4166,0.4807,0.231,0.16020840818024631,0.5989810261226157
0.74,0.7807,0.6561,0.6966,0.4852,0.40500340576057287,0.7447830590510562
0.77,0.7581,0.7935,0.7107,0.5051,0.4258099334548403,0.7686720063317112
0.5993,0.6312,0.389,0.3895,0.1517,0.0946822685749388,0.610251414180022
0.6157,0.6312,0.5635,0.546,0.2981,0.22028331666963802,0.618978919587924
0.7688,0.8332,0.5907,0.6013,0.3616,0.28036771982125896,0.7800987143270476
0.7667,0.8332,0.484,0.4847,0.2349,0.16356205157190007,0.7841129157901399
0.777,0.8632,0.5546,0.6222,0.3872,0.3053690492482545,0.7910082403958626
0.7824,0.8632,0.4236,0.4744,0.225,0.1550107083614152,0.804202531922539
0.459,0.4659,0.4274,0.467,0.2181,0.14903634847615868,0.46090633776821627
0.6287,0.6642,0.3394,0.3503,0.1227,0.07262737428538345,0.6422078602006513
0.5563,0.5549,0.5673,0.3563,0.127,0.07577737483423097,0.5557734515801555
0.7346,0.8043,0.396,0.4535,0.2057,0.13849791279127946,0.7546304334972053
0.8014,0.877,0.6062,0.6227,0.3878,0.30598290556425245,0.8135534032078316
0.7989,0.877,0.4482,0.4722,0.223,0.15321982319443428,0.8200285025765671
