Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.5549,0.6023,0.3444,0.4747,0.2254,0.15525588790678918,0.5676405847913829
0.5636,0.6023,0.3816,0.4616,0.213,0.14476530856465497,0.5743906081262377
0.6777,0.7091,0.5856,0.5835,0.3404,0.26007712219110407,0.6836098740188618
0.6755,0.7091,0.4153,0.3592,0.129,0.07732871973325922,0.6880115639066442
0.4814,0.5051,0.3536,0.4306,0.1855,0.12167043582918044,0.48866641091775376
0.4692,0.5051,0.2934,0.4517,0.204,0.13712771093083784,0.4795708214169762
0.5453,0.5658,0.3893,0.3623,0.1313,0.07900795758192806,0.5528761801011541
0.5395,0.5658,0.2663,0.3099,0.0961,0.05346307579198147,0.5506004248391329
0.5296,0.555,0.3145,0.3436,0.1181,0.06920426936884301,0.5394336323188912
0.5153,0.555,0.3549,0.4978,0.2478,0.17483856393402591,0.5252212731883363
0.6253,0.6745,0.328,0.407,0.1657,0.10567834981114625,0.6413822780008159
0.6438,0.6745,0.254,0.2805,0.0787,0.04167083126225744,0.6576783860890623
0.4681,0.495,0.3518,0.4808,0.2312,0.16029174155093384,0.47521723626213863
0.4584,0.495,0.2418,0.4113,0.1692,0.10849176479768277,0.47021847638463327
0.5924,0.628,0.3024,0.3503,0.1227,0.07262737428538345,0.6059536923686332
0.5961,0.628,0.3217,0.3411,0.1164,0.06795232151682959,0.6085105568280027
0.5412,0.556,0.4127,0.3397,0.1154,0.06725721301393456,0.5469694134578119
0.5308,0.556,0.313,0.3397,0.1154,0.06725721301393456,0.5406864443143635
0.6694,0.6984,0.3148,0.286,0.0818,0.04374365652498656,0.682323191735745
0.6588,0.6984,0.3676,0.3689,0.1361,0.08265547729502247,0.6731450297323507
0.4545,0.4685,0.4188,0.6249,0.3905,0.30869266610249924,0.45677683083837767
0.4417,0.4685,0.2719,0.3975,0.158,0.09961915015712264,0.45068917438997697
0.5575,0.613,0.3975,0.589,0.3469,0.26624915429339674,0.5676876753633492
0.5369,0.613,0.3213,0.5942,0.3531,0.2721645887788953,0.550594230143595
0.5378,0.5533,0.3623,0.2976,0.0886,0.048315037080465674,0.5444971384975367
0.5408,0.5533,0.4136,0.3142,0.0987,0.05533697972050689,0.5459747795107093
0.5377,0.5669,0.4781,0.6987,0.4881,0.4080626617870013,0.5411653751497835
0.5474,0.5669,0.4586,0.4675,0.2186,0.14943558842716892,0.5528201556054066
