Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.7824,0.8632,0.4236,0.4744,0.225,0.1550107083614152,0.804202531922539
0.6307,0.6764,0.4212,0.467,0.2181,0.14903634847615868,0.6432991532064619
0.6401,0.6764,0.3449,0.3503,0.1227,0.07262737428538345,0.6539542046074996
0.7565,0.8116,0.3231,0.3563,0.127,0.07577737483423097,0.777190234120488
0.7363,0.8116,0.37,0.4535,0.2057,0.13849791279127946,0.7578794989771389
0.793,0.878,0.5738,0.6227,0.3878,0.30598290556425245,0.806728010545873
0.7989,0.878,0.4439,0.4722,0.223,0.15321982319443428,0.8203243306168091
0.5821,0.6287,0.4429,0.5784,0.3346,0.2544314018104899,0.5910149146392856
0.5912,0.6287,0.3432,0.3886,0.151,0.09413627099190695,0.6041364185881302
0.8166,0.8897,0.69,0.7598,0.5772,0.503208795018726,0.8228491428880393
0.8242,0.8897,0.7028,0.7344,0.5394,0.46220184046197854,0.8306209306185455
0.7725,0.8534,0.5503,0.6031,0.3638,0.2824706447136455,0.7866406922796875
0.7867,0.8534,0.6202,0.6325,0.4001,0.3181642099628264,0.7971127080203282
0.5893,0.627,0.4215,0.4741,0.2248,0.15476576127490668,0.5994581685666883
0.576,0.627,0.307,0.4354,0.1896,0.12508955909621192,0.5914218021692931
0.7181,0.795,0.3572,0.4618,0.2132,0.14492216770071917,0.739584071468551
0.7304,0.795,0.5027,0.5331,0.2841,0.20750172255342453,0.744770048050857
0.7552,0.8454,0.4783,0.5708,0.3258,0.24615570811958773,0.7728859795915416
0.7592,0.8454,0.422,0.5056,0.2557,0.18176809814742337,0.7802767216882357
0.575,0.6291,0.4187,0.5886,0.3465,0.26579734859073245,0.5849193401133661
0.5698,0.6291,0.4134,0.6158,0.3792,0.2975768974034222,0.5796329226357504
0.6107,0.6557,0.4846,0.597,0.3564,0.2753821763345569,0.6187558657278248
0.6103,0.6557,0.4664,0.5612,0.315,0.23593596939681874,0.6195632743825598
0.5773,0.6006,0.4828,0.497,0.247,0.17413696535272744,0.5831290105636111
0.5757,0.6006,0.3972,0.374,0.1399,0.08554192229909262,0.5845718516270794
0.6065,0.6432,0.4072,0.4294,0.1844,0.12082452605367242,0.6177592753496712
0.6044,0.6432,0.4263,0.4667,0.2178,0.148797112045789,0.6151061849439562
0.4249,0.4195,0.4532,0.4366,0.1906,0.12595323557334906,0.42326980491259963
0.3997,0.4195,0.2448,0.3577,0.128,0.07652394490795034,0.4070815737878807
0.5585,0.5755,0.3402,0.279,0.0779,0.04111596693985198,0.566207483769187
0.5512,0.5755,0.3351,0.3352,0.1124,0.06505190586854992,0.5608166985715628
0.7001,0.7637,0.4817,0.5394,0.291,0.2136866326209804,0.7140499265959743
0.7062,0.7637,0.3952,0.43,0.1849,0.12124703831434398,0.7238519271917044
0.8006,0.8647,0.6516,0.6562,0.4306,0.3488113155378858,0.809590964003011
0.7864,0.8647,0.6482,0.7529,0.5668,0.4918619676962842,0.7933206644367488
0.6379,0.6669,0.3383,0.3109,0.0966,0.053895413104331484,0.650095644913268
0.6288,0.6669,0.4175,0.4248,0.1804,0.11761460928304528,0.6406538474250898
0.552,0.594,0.3819,0.4966,0.2466,0.17378680063120341,0.5625972099924307
0.5551,0.594,0.3478,0.4331,0.1876,0.1234441345714826,0.5669475236050866
0.556,0.5794,0.4143,0.4056,0.1645,0.10477191111174082,0.5637426119449929
0.5571,0.5794,0.3452,0.3243,0.1052,0.059891800831551587,0.5661659512567748
0.5236,0.5254,0.5166,0.5042,0.2542,0.1805124261629401,0.5240543899792761
0.5104,0.5254,0.4302,0.4341,0.1884,0.12415793037630006,0.5148856099375048
0.6755,0.7319,0.4489,0.4988,0.2488,0.17571794354926168,0.6896039898920642
0.6787,0.7319,0.5111,0.5631,0.3171,0.23793800633998805,0.689461112486403
0.5866,0.604,0.5393,0.6068,0.3683,0.28682297115843447,0.5895788662078011
0.5738,0.604,0.428,0.4552,0.2072,0.13979950493515933,0.5824131219902682
0.7662,0.8389,0.5595,0.593,0.3516,0.2707925633879058,0.7793627911821623
0.7589,0.8389,0.4672,0.5233,0.2739,0.19809651570277254,0.7774421174991653
0.6874,0.7478,0.4345,0.4889,0.239,0.16712833753063672,0.7029366319670274
0.6946,0.7478,0.2761,0.3567,0.1273,0.07599023251130653,0.714486879125358
0.7079,0.7748,0.4075,0.4719,0.2227,0.15297657855855318,0.726066748735865
0.7219,0.7748,0.2436,0.3326,0.1106,0.06379778669345712,0.7429430204917977
0.6849,0.7477,0.411,0.4784,0.2289,0.15829891109459393,0.7016848972877116
0.6714,0.7477,0.4392,0.5728,0.3281,0.2483176120789604,0.6863326183455998
0.5461,0.59,0.3233,0.4437,0.1968,0.131136495022617,0.5590805633303939
0.5443,0.59,0.3691,0.511,0.2611,0.18666042500634944,0.5552526645239036
0.4839,0.5071,0.2878,0.3439,0.1182,0.06935542534907568,0.49287681057344673
0.5117,0.5071,0.5444,0.3762,0.1415,0.08680544704691916,0.5100792298001892
0.7105,0.7469,0.3057,0.2997,0.0898,0.04917188501280125,0.7262221339824759
0.7182,0.7469,0.2366,0.2441,0.0596,0.029438755631749827,0.732307002683066
0.654,0.6849,0.3305,0.3095,0.0958,0.05329072557651888,0.6669693065212542
0.6496,0.6849,0.3429,0.3394,0.1152,0.06710881883124035,0.663392150345621
0.6804,0.6872,0.6652,0.6701,0.449,0.3675776059362014,0.6812868384393728
0.6539,0.6872,0.2082,0.2731,0.0746,0.03897662676400598,0.6692305830381308
0.7507,0.8055,0.3962,0.3931,0.1546,0.09688523779907797,0.7693475143391195
0.755,0.8055,0.5889,0.5514,0.304,0.22577034905223886,0.7656052043373983
0.7319,0.7707,0.2625,0.2874,0.0826,0.04428094794747179,0.7491506479878468
0.7252,0.7707,0.34,0.3436,0.1181,0.06920426936884301,0.7428229332213989
0.5525,0.5832,0.3655,0.405,0.164,0.10438487080571113,0.5626233088707342
0.5313,0.5832,0.3412,0.5223,0.2728,0.19715149042193675,0.5433465135667225
0.6412,0.656,0.5916,0.5472,0.2994,0.22149566037297053,0.6443222503437599
0.6171,0.656,0.3927,0.4165,0.1735,0.11195345846871381,0.6294904861437223
0.6213,0.6544,0.4317,0.4178,0.1746,0.11282909095295514,0.6318205771941979
0.6159,0.6544,0.3193,0.3602,0.1298,0.07786804500416639,0.6301914876483834
0.4043,0.4078,0.392,0.5317,0.2827,0.20614207856006556,0.40509961759966334
0.4038,0.4078,0.3842,0.4523,0.2046,0.13758353676477278,0.40494572920342814
0.626,0.6699,0.3793,0.4215,0.1776,0.11534371826908842,0.6398474843674062
0.6255,0.6699,0.3934,0.4373,0.1912,0.1264586943000976,0.6388595107651043
0.5253,0.5348,0.4392,0.3323,0.1104,0.06365402248405931,0.5290788496815305
0.4971,0.5348,0.3461,0.5,0.25,0.1767766952966369,0.5064532775200254
0.591,0.612,0.4729,0.4226,0.1786,0.11609773093798074,0.5975306628390856
0.5918,0.612,0.4371,0.3615,0.1307,0.07857253300689811,0.5992587743500245
0.5662,0.596,0.2727,0.3182,0.1012,0.05711503381780723,0.5785323736371347
0.571,0.596,0.4386,0.4343,0.1886,0.1243009859343654,0.5785980983465835
0.7055,0.7595,0.5902,0.6842,0.4681,0.3872199054891104,0.7122426547586972
0.6935,0.7595,0.5512,0.6815,0.4645,0.3834110722752019,0.7017698517053381
0.7324,0.7607,0.6834,0.7588,0.5758,0.5015547012254489,0.7348799760121385
0.7081,0.7607,0.5061,0.5102,0.2603,0.1859307134155411,0.7207837054811904
0.5887,0.6216,0.4047,0.4228,0.1788,0.11623514095047963,0.5990138968150641
0.595,0.6216,0.2836,0.2922,0.0854,0.046153063024967876,0.606688477151391
0.7781,0.8467,0.4693,0.4713,0.2221,0.15249078474973018,0.7967646574132518
0.8052,0.8467,0.303,0.2874,0.0826,0.04428094794747179,0.823645331190461
0.661,0.693,0.5766,0.6157,0.379,0.29745610304824854,0.6663140178588928
0.6543,0.693,0.2319,0.3029,0.0917,0.05049497753635763,0.6708359395904787
0.4537,0.5051,0.2765,0.5387,0.2902,0.21299403396070918,0.46495929460474555
0.4704,0.5051,0.3644,0.5719,0.3271,0.2473433516073501,0.477199735388569
0.5133,0.5363,0.4177,0.4905,0.2406,0.16849907818079646,0.519197726626062
0.4944,0.5363,0.3217,0.493,0.243,0.17065432454436366,0.5050162834669625
0.6379,0.6695,0.3286,0.3197,0.1022,0.057790518457312326,0.650875530033272
0.6316,0.6695,0.4381,0.4428,0.196,0.130472513963932,0.6427931678052129
0.7904,0.8566,0.6136,0.6116,0.374,0.29252884191958745,0.8016035416765717
0.7904,0.8566,0.6086,0.6032,0.3639,0.28258775040632655,0.8019590897943888
0.6525,0.6912,0.4859,0.4824,0.2327,0.16162861364684739,0.6626346272191727
0.6462,0.6912,0.2893,0.3551,0.1261,0.07514094986979755,0.6631114523948429
0.6118,0.6614,0.4225,0.5119,0.262,0.1874834013175983,0.6236817594544254
0.6237,0.6614,0.32,0.3522,0.1241,0.07361619716371076,0.6379907316058696
0.5296,0.5636,0.4014,0.5151,0.2653,0.19042715308990865,0.537653612477663
0.5154,0.5636,0.2811,0.454,0.2061,0.13887997579573522,0.5291507217651423
0.7062,0.7473,0.5616,0.533,0.2841,0.2074044272379281,0.715400993114469
0.6976,0.7473,0.4429,0.4417,0.1951,0.12966372625972467,0.7123607190830649
0.5363,0.5671,0.3167,0.3743,0.1401,0.08571356680089373,0.5473317316618005
0.5439,0.5671,0.4074,0.4124,0.1701,0.10921860910960964,0.551375226063142
0.666,0.7208,0.4849,0.5501,0.3026,0.22444199086963493,0.6775591882335371
0.6836,0.7208,0.3288,0.3238,0.1049,0.059661217407475944,0.6987295525404348
0.5769,0.6313,0.3477,0.4876,0.2377,0.16601955382478742,0.5909206210176603
0.5921,0.6313,0.2929,0.3619,0.131,0.07879006482004276,0.6065847576144946
0.5339,0.548,0.4767,0.4959,0.2459,0.1731750296745512,0.5374752451224429
0.5237,0.548,0.3182,0.3436,0.1181,0.06920426936884301,0.5331261900494021
0.7588,0.8403,0.4972,0.5585,0.3119,0.23310841080957892,0.775439931698092
0.7664,0.8403,0.4232,0.4643,0.2156,0.14689151470049694,0.7868786868276053
0.5976,0.644,0.318,0.4074,0.166,0.10593819319728491,0.6127723498521457
0.6328,0.644,0.6019,0.6011,0.3613,0.2801346433342258,0.6347871655956023
0.6913,0.7346,0.4058,0.3898,0.1519,0.09486468892815238,0.7061110825702925
0.6863,0.7346,0.4855,0.4906,0.2407,0.1685849725964138,0.6986637885489309
0.5615,0.5805,0.4826,0.4909,0.241,0.16884281345037175,0.5663580544393335
0.5405,0.5805,0.3941,0.5233,0.2739,0.19809651570277254,0.5496801202632349
0.6661,0.7487,0.3767,0.5341,0.2853,0.20847618203951798,0.684525677931181
0.6556,0.7487,0.3518,0.5538,0.3067,0.2282350704033119,0.674946610582998
0.8018,0.8789,0.3499,0.413,0.1705,0.10961629757154269,0.8266413755166954
0.8111,0.8789,0.3676,0.3911,0.1529,0.09565761309068717,0.8342603817571246
0.6916,0.7548,0.4824,0.5496,0.3021,0.2239323357768377,0.7049613230711043
0.7106,0.7548,0.6273,0.7282,0.5303,0.4525084427061768,0.715079179969828
0.645,0.6795,0.3759,0.3581,0.1282,0.07673805767524362,0.6578627279224203
0.6309,0.6795,0.3196,0.395,0.1561,0.09806019195817946,0.6473598101049338
0.7174,0.7675,0.3807,0.3856,0.1487,0.0923299420706282,0.7348054631046542
0.7165,0.7675,0.4054,0.4049,0.164,0.10432044763221135,0.733293955759294
0.6418,0.6705,0.2643,0.2756,0.076,0.03987475549803758,0.654923964907634
0.622,0.6705,0.3988,0.4662,0.2174,0.14839889699107137,0.6353902655530957
0.5954,0.6386,0.3737,0.4417,0.1951,0.12966372625972467,0.6081945613833899
0.6084,0.6386,0.493,0.5118,0.262,0.18739185221940624,0.6156216936960217
0.5407,0.5758,0.3816,0.4695,0.2204,0.15103896171690878,0.5503171385669935
0.5635,0.5758,0.4804,0.3833,0.147,0.09095928715389287,0.5678459763286681
0.614,0.677,0.4654,0.651,0.4237,0.3419420188105741,0.6230819244303498
0.6326,0.677,0.5109,0.6039,0.3647,0.28340830588275734,0.6403210106313381
0.6789,0.7426,0.435,0.511,0.2611,0.18666042500634944,0.6942148465710856
0.6887,0.7426,0.3333,0.3892,0.1515,0.09450005885525359,0.7072606925449508
0.5378,0.5737,0.3382,0.4246,0.1803,0.11747622288714166,0.5489427390191408
0.5455,0.5737,0.4243,0.4825,0.2328,0.1617123894259424,0.5529032596018242
0.6538,0.6965,0.3084,0.3518,0.1238,0.07340735700588664,0.6699589156036235
0.6508,0.6965,0.3227,0.3732,0.1393,0.08508521246911299,0.6671890739497016
0.6575,0.6961,0.2634,0.3131,0.0981,0.05485392003023162,0.6735989780609614
0.6516,0.6961,0.3175,0.365,0.1332,0.08048818999160684,0.6678971663058538
0.6729,0.7129,0.309,0.3314,0.1099,0.06322389682517218,0.6888823570520387
0.6459,0.7129,0.4767,0.6292,0.3959,0.3140304668817373,0.6564523009953604
0.352,0.3765,0.2339,0.455,0.2071,0.1396459972014057,0.3590265746996686
0.3547,0.3765,0.1796,0.353,0.1246,0.07403494591740442,0.3629273682094345
0.6438,0.6897,0.4728,0.5185,0.2688,0.19358508870043398,0.6545214390941823
0.6408,0.6897,0.3975,0.4487,0.2014,0.13486217944626844,0.65497619868923
0.7232,0.7828,0.3631,0.4067,0.1654,0.10548371848074684,0.7427528098819843
0.7301,0.7828,0.5453,0.5344,0.2856,0.20876905418176947,0.7417808738098997
0.7283,0.8023,0.5348,0.6182,0.3822,0.3004847956245301,0.7404925239725996
0.7328,0.8023,0.4518,0.4973,0.2473,0.17439986647132721,0.7502503064132096
0.6051,0.6447,0.364,0.4056,0.1645,0.10477191111174082,0.6180795952329466
0.5901,0.6447,0.3607,0.4879,0.2381,0.16627503398840732,0.6042103142256091
0.7217,0.7754,0.3549,0.3829,0.1466,0.09072216712306042,0.7404243917056627
0.7104,0.7754,0.3991,0.457,0.2088,0.1411856313300224,0.7288447756693467
0.5175,0.5461,0.423,0.5508,0.3034,0.2251566762277475,0.5234769450214518
0.5328,0.5461,0.2644,0.223,0.0497,0.023483463912783397,0.5396364937319644
0.5796,0.5963,0.5209,0.5334,0.2845,0.20779377279100397,0.5833278760982213
0.5832,0.5963,0.5099,0.4235,0.1794,0.11671684423062709,0.5872696577125835
0.6673,0.7157,0.4539,0.4764,0.2269,0.1566496330997273,0.6802433908662532
0.6681,0.7157,0.5262,0.5791,0.3353,0.2552019052372965,0.6771717275040106
0.597,0.629,0.4131,0.4176,0.1744,0.11269411179319591,0.6071335602675741
0.594,0.629,0.43,0.4623,0.2138,0.14531476154954043,0.6037513622288123
0.6555,0.7051,0.4262,0.4649,0.2161,0.14736653272576164,0.669278381707218
0.6292,0.7051,0.3137,0.4904,0.2405,0.16841321002856852,0.648684230442268
0.6558,0.7137,0.4672,0.5536,0.3064,0.22802906349169408,0.6679281483217658
0.661,0.7137,0.3267,0.3969,0.1576,0.09924365429999998,0.6787602538719609
0.7339,0.8093,0.4141,0.4856,0.2358,0.164322371928628,0.7535248959979836
0.7452,0.8093,0.3592,0.4077,0.1662,0.10613332704893427,0.7661129724179155
0.6668,0.7307,0.4303,0.5198,0.2702,0.19480077839057053,0.6817226684758668
0.6695,0.7307,0.2625,0.3877,0.1503,0.09359216691901961,0.690630352578385
0.5956,0.648,0.2861,0.4117,0.1695,0.10875573491907913,0.6125019193789449
0.6075,0.648,0.3607,0.4053,0.1643,0.1045782835271174,0.620799265289373
0.6619,0.7042,0.4491,0.4459,0.1988,0.13276808184617517,0.6743005543661157
0.6599,0.7042,0.4458,0.4549,0.2069,0.13956928127861798,0.6725523390153781
0.6966,0.7413,0.3529,0.3607,0.1301,0.07813855142860245,0.7131505443157979
0.6721,0.7413,0.2918,0.4264,0.1818,0.11872522192343453,0.6935966084890537
0.6994,0.7625,0.54,0.6292,0.3959,0.3140304668817373,0.7093263631306845
0.6981,0.7625,0.5221,0.6044,0.3653,0.2839952911378602,0.7093281009589689
0.5328,0.557,0.3805,0.3991,0.1593,0.10062463532809254,0.5408634830028913
0.5314,0.557,0.3107,0.3408,0.1162,0.06780300862180562,0.5413605225976045
0.5237,0.5486,0.4278,0.5088,0.2589,0.1846578423061344,0.5297703712633536
0.5052,0.5486,0.3586,0.5438,0.2957,0.21807104670756053,0.5145843331910473
0.666,0.7035,0.325,0.3316,0.11,0.06331932910705802,0.6809608008986844
0.6555,0.7035,0.3292,0.3835,0.1471,0.09107798645745288,0.6722552212086043
0.5653,0.6103,0.3214,0.4296,0.1845,0.12096526515045146,0.5791243104506231
0.5776,0.6103,0.3316,0.3644,0.1328,0.08015782429913154,0.5896178504755419
0.4344,0.4306,0.4428,0.6747,0.4552,0.3739183472098334,0.4339202874430086
0.4366,0.4306,0.4618,0.4847,0.2349,0.16356205157190007,0.4349857875926335
0.5721,0.5939,0.4906,0.5166,0.2668,0.19181651866765018,0.5772744153835698
0.567,0.5939,0.3613,0.3613,0.1306,0.07846390239375489,0.5769771306705043
0.682,0.7243,0.3455,0.3548,0.1259,0.07498234663386336,0.6978778796797475
0.6727,0.7243,0.3128,0.3786,0.1434,0.08819653517093322,0.6909486034003609
0.6559,0.7148,0.4047,0.4842,0.2344,0.16314056526709095,0.6713057820180934
0.6486,0.7148,0.3566,0.4761,0.2267,0.15640313490000002,0.6663535705236351
0.6626,0.7042,0.4782,0.4747,0.2254,0.15525588790678918,0.6738276547609638
0.6651,0.7042,0.482,0.4616,0.213,0.14476530856465497,0.6761009203699594
0.6372,0.7043,0.4402,0.5835,0.3404,0.26007712219110407,0.6497903459787968
0.6571,0.7043,0.2916,0.3592,0.129,0.07732871973325922,0.674677135548918
0.6749,0.7176,0.4446,0.4306,0.1855,0.12167043582918044,0.6879869978913978
0.6647,0.7176,0.4056,0.4517,0.204,0.13712771093083784,0.6799755138502438
0.5988,0.6312,0.3521,0.3623,0.1313,0.07900795758192806,0.6107635233214286
0.6005,0.6312,0.2808,0.3099,0.0961,0.05346307579198147,0.6134172583092894
0.6739,0.7199,0.2844,0.3436,0.1181,0.06920426936884301,0.6917122531179921
0.6683,0.7199,0.4599,0.4978,0.2478,0.17483856393402591,0.6812070016440152
0.7827,0.8545,0.3492,0.407,0.1657,0.10567834981114625,0.8062045168075391
0.8108,0.8545,0.2544,0.2805,0.0787,0.04167083126225744,0.8304936967706215
0.6518,0.6938,0.4697,0.4808,0.2312,0.16029174155093384,0.6628410799325788
0.6466,0.6938,0.3676,0.4113,0.1692,0.10849176479768277,0.661873724315432
0.684,0.7223,0.3724,0.3503,0.1227,0.07262737428538345,0.6986083444710834
0.6856,0.7223,0.37,0.3411,0.1164,0.06795232151682959,0.6998836407786658
0.6709,0.7114,0.3196,0.3397,0.1154,0.06725721301393456,0.6867092546599491
0.672,0.7114,0.3299,0.3397,0.1154,0.06725721301393456,0.6873583477610274
0.6531,0.6794,0.3328,0.286,0.0818,0.04374365652498656,0.6648738744932461
0.6447,0.6794,0.3902,0.3689,0.1361,0.08265547729502247,0.6573209872992618
0.7013,0.7272,0.6351,0.6249,0.3905,0.30869266610249924,0.7054755758594482
0.6814,0.7272,0.3913,0.3975,0.158,0.09961915015712264,0.6967693981566289
0.685,0.7429,0.5181,0.589,0.3469,0.26624915429339674,0.6956322014927188
0.6646,0.7429,0.4428,0.5942,0.3531,0.2721645887788953,0.6786971493523924
0.5987,0.6241,0.3126,0.2976,0.0886,0.048315037080465674,0.6097435007433649
0.5992,0.6241,0.3472,0.3142,0.0987,0.05533697972050689,0.609580647433897
0.7176,0.7602,0.6304,0.6987,0.4881,0.4080626617870013,0.7225833974599314
0.7181,0.7602,0.5253,0.4675,0.2186,0.14943558842716892,0.7296611685291783
