Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.6314,0.664,0.5033,0.5042,0.2542,0.1805124261629401,0.639427326098827
0.6242,0.664,0.4128,0.4341,0.1884,0.12415793037630006,0.6362561472300546
0.6545,0.7125,0.4212,0.4988,0.2488,0.17571794354926168,0.6689635062033862
0.6584,0.7125,0.4876,0.5631,0.3171,0.23793800633998805,0.6692730715497828
0.5997,0.659,0.4387,0.6068,0.3683,0.28682297115843447,0.60989681956072
0.6057,0.659,0.3488,0.4552,0.2072,0.13979950493515933,0.6209531275078477
0.723,0.7983,0.5092,0.593,0.3516,0.2707925633879058,0.73669582294475
0.7201,0.7983,0.4347,0.5233,0.2739,0.19809651570277254,0.7381813933890139
0.6584,0.716,0.4177,0.4889,0.239,0.16712833753063672,0.6732845748987049
0.669,0.716,0.3003,0.3567,0.1273,0.07599023251130653,0.686641797015924
0.6501,0.708,0.3902,0.4719,0.2227,0.15297657855855318,0.6658343935427659
0.6629,0.708,0.2553,0.3326,0.1106,0.06379778669345712,0.6808508007843314
0.6728,0.738,0.388,0.4784,0.2289,0.15829891109459393,0.6901672528978289
0.6829,0.738,0.5151,0.5728,0.3281,0.2483176120789604,0.6936603261887655
0.6328,0.6951,0.3164,0.4437,0.1968,0.131136495022617,0.6511960229967011
0.636,0.6951,0.4095,0.511,0.2611,0.18666042500634944,0.6501754232142459
0.7111,0.7616,0.2842,0.3439,0.1182,0.06935542534907568,0.730637160819715
0.709,0.7616,0.3373,0.3762,0.1415,0.08680544704691916,0.7277102626214409
0.6095,0.6367,0.3061,0.2997,0.0898,0.04917188501280125,0.6212056606858716
0.6143,0.6367,0.2372,0.2441,0.0596,0.029438755631749827,0.625275539039555
0.577,0.6044,0.2906,0.3095,0.0958,0.05329072557651888,0.5885234435281308
0.5779,0.6044,0.3475,0.3394,0.1152,0.06710881883124035,0.5882439573795031
0.6911,0.7009,0.6694,0.6701,0.449,0.3675776059362014,0.6924334277654656
0.6706,0.7009,0.264,0.2731,0.0746,0.03897662676400598,0.6845099409798733
0.6557,0.6928,0.4157,0.3931,0.1546,0.09688523779907797,0.6683244227299537
0.6747,0.6928,0.6155,0.5514,0.304,0.22577034905223886,0.6785623836347224
0.6452,0.6738,0.299,0.2874,0.0826,0.04428094794747179,0.6579072468828118
0.6376,0.6738,0.3308,0.3436,0.1181,0.06920426936884301,0.6515993176107262
0.6201,0.6654,0.3437,0.405,0.164,0.10438487080571113,0.6349933783358529
0.6209,0.6654,0.4577,0.5223,0.2728,0.19715149042193675,0.6311951688752407
0.7017,0.7422,0.5663,0.5472,0.2994,0.22149566037297053,0.7103037862650211
0.6958,0.7422,0.4283,0.4165,0.1735,0.11195345846871381,0.7105959878485165
0.6393,0.6777,0.4189,0.4178,0.1746,0.11282909095295514,0.6514604192988703
0.6402,0.6777,0.3512,0.3602,0.1298,0.07786804500416639,0.6541127744470223
0.5219,0.5313,0.4889,0.5317,0.2827,0.20614207856006556,0.5240534041915017
0.4998,0.5313,0.3459,0.4523,0.2046,0.13758353676477278,0.5088770421320158
0.6182,0.6644,0.3577,0.4215,0.1776,0.11534371826908842,0.6326824964056554
0.6185,0.6644,0.3781,0.4373,0.1912,0.1264586943000976,0.6322593415263991
0.555,0.5862,0.2719,0.3323,0.1104,0.06365402248405931,0.5673908206580024
0.5865,0.5862,0.5876,0.5,0.25,0.1767766952966369,0.5864103095467512
0.5644,0.5847,0.4511,0.4226,0.1786,0.11609773093798074,0.5708027789741326
0.5584,0.5847,0.3576,0.3615,0.1307,0.07857253300689811,0.5681560757855378
0.5354,0.5643,0.2497,0.3182,0.1012,0.05711503381780723,0.547302427300472
0.5295,0.5643,0.3451,0.4343,0.1886,0.1243009859343654,0.5400655854991809
0.5002,0.5381,0.4191,0.6842,0.4681,0.3872199054891104,0.5048830827896336
0.4868,0.5381,0.3762,0.6815,0.4645,0.3834110722752019,0.49322956788811445
0.584,0.649,0.4713,0.7588,0.5758,0.5015547012254489,0.5896440069515786
0.6081,0.649,0.4514,0.5102,0.2603,0.1859307134155411,0.6180201893286851
0.6415,0.6852,0.3966,0.4228,0.1788,0.11623514095047963,0.6551476746004035
0.6558,0.6852,0.3115,0.2922,0.0854,0.046153063024967876,0.6687135026966711
0.7087,0.7484,0.5301,0.4713,0.2221,0.15249078474973018,0.7195158312488417
0.712,0.7484,0.2709,0.2874,0.0826,0.04428094794747179,0.72815242899291
0.6191,0.633,0.5824,0.6157,0.379,0.29745610304824854,0.6213993926431269
0.6003,0.633,0.2431,0.3029,0.0917,0.05049497753635763,0.6142583666153278
0.6528,0.7188,0.4251,0.5387,0.2902,0.21299403396070918,0.6672281488425799
0.6547,0.7188,0.4587,0.5719,0.3271,0.2473433516073501,0.6672231782129837
0.568,0.589,0.4807,0.4905,0.2406,0.16849907818079646,0.5733829999460583
0.5399,0.589,0.338,0.493,0.243,0.17065432454436366,0.5524100053597742
0.7393,0.7876,0.2668,0.3197,0.1022,0.057790518457312326,0.7591470109748549
0.7284,0.7876,0.4261,0.4428,0.196,0.130472513963932,0.7458777880794488
0.8084,0.8884,0.5944,0.6116,0.374,0.29252884191958745,0.8218610751148643
0.8096,0.8884,0.5931,0.6032,0.3639,0.28258775040632655,0.8233376581301733
0.6199,0.6513,0.4849,0.4824,0.2327,0.16162861364684739,0.6281471601036062
0.6222,0.6513,0.3913,0.3551,0.1261,0.07514094986979755,0.633128757458719
0.6013,0.6433,0.4408,0.5119,0.262,0.1874834013175983,0.6113286994119763
0.6092,0.6433,0.334,0.3522,0.1241,0.07361619716371076,0.6220917788098871
0.5827,0.6149,0.4616,0.5151,0.2653,0.19042715308990865,0.5903773045180378
0.5705,0.6149,0.3553,0.454,0.2061,0.13887997579573522,0.5832432473282512
0.7359,0.786,0.5599,0.533,0.2841,0.2074044272379281,0.7471611984016233
0.7291,0.786,0.4375,0.4417,0.1951,0.12966372625972467,0.7459988850211831
0.5099,0.5388,0.3038,0.3743,0.1401,0.08571356680089373,0.5202475117433031
0.5229,0.5388,0.4301,0.4124,0.1701,0.10921860910960964,0.5280969134193083
0.6819,0.7354,0.5049,0.5501,0.3026,0.22444199086963493,0.6931490160569324
0.7005,0.7354,0.3671,0.3238,0.1049,0.059661217407475944,0.7146639137771484
0.5145,0.545,0.3864,0.4876,0.2377,0.16601955382478742,0.5224183021629087
0.5153,0.545,0.2883,0.3619,0.131,0.07879006482004276,0.5262517650107588
0.5587,0.5703,0.5112,0.4959,0.2459,0.1731750296745512,0.561576114820987
0.5458,0.5703,0.3377,0.3436,0.1181,0.06920426936884301,0.5552449599890815
0.5369,0.5808,0.3961,0.5585,0.3119,0.23310841080957892,0.5458840728202786
0.5694,0.5808,0.5161,0.4643,0.2156,0.14689151470049694,0.5725133565997268
0.6065,0.6438,0.3819,0.4074,0.166,0.10593819319728491,0.618712510510052
0.5908,0.6438,0.444,0.6011,0.3613,0.2801346433342258,0.600077332209058
0.7264,0.7772,0.3916,0.3898,0.1519,0.09486468892815238,0.7437896394133358
0.7224,0.7772,0.4945,0.4906,0.2407,0.1685849725964138,0.7364165115326485
0.6915,0.7474,0.4593,0.4909,0.241,0.16884281345037175,0.7057830999384269
0.6804,0.7474,0.4358,0.5233,0.2739,0.19809651570277254,0.6958792139164376
0.6403,0.6964,0.4437,0.5341,0.2853,0.20847618203951798,0.6528063140140039
0.6255,0.6964,0.3941,0.5538,0.3067,0.2282350704033119,0.6402255237572192
0.7919,0.8703,0.5325,0.5496,0.3021,0.2239323357768377,0.808495649535312
0.807,0.8703,0.6876,0.7282,0.5303,0.4525084427061768,0.8133824014155888
0.6103,0.6507,0.2952,0.3581,0.1282,0.07673805767524362,0.6253638661937431
0.6025,0.6507,0.2938,0.395,0.1561,0.09806019195817946,0.6188277194399857
0.612,0.6519,0.3438,0.3856,0.1487,0.0923299420706282,0.625857634908335
0.6056,0.6519,0.3234,0.4049,0.164,0.10432044763221135,0.620868004603502
0.6559,0.6837,0.2903,0.2756,0.076,0.03987475549803758,0.6686147902379694
0.637,0.6837,0.4221,0.4662,0.2174,0.14839889699107137,0.6498954121041217
0.5167,0.5486,0.3533,0.4417,0.1951,0.12966372625972467,0.5261833062973803
0.5169,0.5486,0.396,0.5118,0.262,0.18739185221940624,0.5245169674314074
0.4372,0.4537,0.3623,0.4695,0.2204,0.15103896171690878,0.4417065214470814
0.4411,0.4537,0.3557,0.3833,0.147,0.09095928715389287,0.44552920000219576
0.6783,0.7215,0.5765,0.651,0.4237,0.3419420188105741,0.6845523584234439
0.6605,0.7215,0.4932,0.6039,0.3647,0.28340830588275734,0.6710857117828687
0.5915,0.641,0.4022,0.511,0.2611,0.18666042500634944,0.6034370135278778
0.5964,0.641,0.3019,0.3892,0.1515,0.09450005885525359,0.611721819794754
0.578,0.6062,0.4218,0.4246,0.1803,0.11747622288714166,0.5868146967096797
0.5798,0.6062,0.4666,0.4825,0.2328,0.1617123894259424,0.586767436682829
0.6649,0.7057,0.3354,0.3518,0.1238,0.07340735700588664,0.6803762083175001
0.6622,0.7057,0.3506,0.3732,0.1393,0.08508521246911299,0.6778554043861397
0.6668,0.7047,0.2803,0.3131,0.0981,0.05485392003023162,0.6826305899909221
0.6605,0.7047,0.3289,0.365,0.1332,0.08048818999160684,0.6767057451076066
0.7009,0.7408,0.3372,0.3314,0.1099,0.06322389682517218,0.716800196351084
0.6825,0.7408,0.5353,0.6292,0.3959,0.3140304668817373,0.6916890679701378
0.4998,0.5345,0.3322,0.455,0.2071,0.1396459972014057,0.5097112627050698
0.5086,0.5345,0.3016,0.353,0.1246,0.07403494591740442,0.5184458306550396
0.5476,0.5824,0.4181,0.5185,0.2688,0.19358508870043398,0.5557525239427116
0.5524,0.5824,0.4036,0.4487,0.2014,0.13486217944626844,0.5611521708611715
0.7497,0.8024,0.6119,0.6182,0.3822,0.3004847956245301,0.7583838348290849
0.7419,0.8024,0.4974,0.4973,0.2473,0.17439986647132721,0.7571071139972294
0.6447,0.6882,0.38,0.4056,0.1645,0.10477191111174082,0.6589716111535239
0.644,0.6882,0.4582,0.4879,0.2381,0.16627503398840732,0.6554090572953877
0.7082,0.7586,0.3646,0.3829,0.1466,0.09072216712306042,0.7258285620262332
0.7063,0.7586,0.4559,0.457,0.2088,0.1411856313300224,0.7211504480337796
0.5399,0.5575,0.482,0.5508,0.3034,0.2251566762277475,0.5436247713169748
0.5475,0.5575,0.3455,0.223,0.0497,0.023483463912783397,0.5526357354319362
0.6201,0.6636,0.4672,0.5334,0.2845,0.20779377279100397,0.6298105419852872
0.6268,0.6636,0.4213,0.4235,0.1794,0.11671684423062709,0.6382753248120252
0.6972,0.7517,0.457,0.4764,0.2269,0.1566496330997273,0.7117876137826006
0.7001,0.7517,0.5461,0.5791,0.3353,0.2552019052372965,0.7098983492075176
0.5945,0.625,0.4196,0.4176,0.1744,0.11269411179319591,0.6041970045343202
0.5877,0.625,0.4135,0.4623,0.2138,0.14531476154954043,0.5981653925195669
0.7316,0.797,0.4287,0.4649,0.2161,0.14736653272576164,0.7496959411357778
0.7235,0.797,0.4177,0.4904,0.2405,0.16841321002856852,0.7423283050760149
0.6413,0.6988,0.4536,0.5536,0.3064,0.22802906349169408,0.6532695414543488
0.6543,0.6988,0.3716,0.3969,0.1576,0.09924365429999998,0.6692592120591876
