Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.6302,0.643,0.5731,0.4722,0.223,0.15321982319443428,0.6337129018892305
0.5287,0.5418,0.4898,0.5784,0.3346,0.2544314018104899,0.5312530439248808
0.5675,0.5924,0.4027,0.3886,0.151,0.09413627099190695,0.576078769198488
0.7359,0.7771,0.6645,0.7598,0.5772,0.503208795018726,0.7394064270865961
0.7415,0.7921,0.6478,0.7344,0.5394,0.46220184046197854,0.7464867859189733
0.6902,0.746,0.537,0.6031,0.3638,0.2824706447136455,0.6999666931258814
0.7269,0.7713,0.616,0.6325,0.4001,0.3181642099628264,0.7338153668763163
0.339,0.343,0.3209,0.4741,0.2248,0.15476576127490668,0.34003808041520106
0.3547,0.3692,0.2778,0.4354,0.1896,0.12508955909621192,0.3590379772446043
0.6075,0.6388,0.4607,0.4618,0.2132,0.14492216770071917,0.6162564256019848
0.6214,0.6808,0.4122,0.5331,0.2841,0.20750172255342453,0.6346427468575442
0.7225,0.8119,0.4481,0.5708,0.3258,0.24615570811958773,0.7400378354001712
0.5734,0.6265,0.3658,0.5056,0.2557,0.18176809814742337,0.5864016564575414
0.5056,0.5604,0.3475,0.5886,0.3465,0.26579734859073245,0.5156943798010251
0.5466,0.608,0.3846,0.6158,0.3792,0.2975768974034222,0.5567670603469014
0.6794,0.7326,0.5302,0.597,0.3564,0.2753821763345569,0.6888975290666965
0.6736,0.7326,0.4865,0.5612,0.315,0.23593596939681874,0.685620347731368
0.5754,0.6061,0.4508,0.497,0.247,0.17413696535272744,0.583067362822825
0.5702,0.5919,0.4153,0.374,0.1399,0.08554192229909262,0.5779837217175133
0.2876,0.292,0.2637,0.4294,0.1844,0.12082452605367242,0.288949269035575
0.4188,0.4282,0.3761,0.4667,0.2178,0.148797112045789,0.42145178531848837
0.5928,0.6135,0.484,0.4366,0.1906,0.12595323557334906,0.5990136576800696
0.5339,0.5575,0.35,0.3577,0.128,0.07652394490795034,0.5427500089352332
0.4332,0.4307,0.4659,0.279,0.0779,0.04111596693985198,0.4320901256749878
0.437,0.4513,0.3105,0.3352,0.1124,0.06505190586854992,0.44270012961262917
0.4826,0.5064,0.4006,0.5394,0.291,0.2136866326209804,0.4877724192689861
0.4235,0.4342,0.3659,0.43,0.1849,0.12124703831434398,0.4268143192054095
0.6872,0.72,0.6111,0.6562,0.4306,0.3488113155378858,0.691837756827442
0.6497,0.6911,0.5765,0.7529,0.5668,0.4918619676962842,0.6533167581729857
0.4972,0.5048,0.4183,0.3109,0.0966,0.053895413104331484,0.5003764555234257
0.5091,0.5355,0.3632,0.4248,0.1804,0.11761460928304528,0.5173676339668923
0.5902,0.6409,0.3847,0.4966,0.2466,0.17378680063120341,0.60296791702056
0.5517,0.5872,0.3621,0.4331,0.1876,0.1234441345714826,0.5624659933529854
0.3351,0.2738,0.7079,0.4056,0.1645,0.10477191111174082,0.314968214140997
0.5197,0.5301,0.4209,0.3243,0.1052,0.059891800831551587,0.523929384616737
0.469,0.4903,0.3854,0.5042,0.2542,0.1805124261629401,0.47425971691205326
0.4204,0.4229,0.407,0.4341,0.1884,0.12415793037630006,0.42114392014712526
0.5085,0.5323,0.4128,0.4988,0.2488,0.17571794354926168,0.5144400240003592
0.4617,0.4833,0.3934,0.5631,0.3171,0.23793800633998805,0.4660207609263026
0.5317,0.5667,0.4369,0.6068,0.3683,0.28682297115843447,0.5377685754833474
0.4707,0.4982,0.3379,0.4552,0.2072,0.13979950493515933,0.47853876963090897
0.5632,0.6071,0.4386,0.593,0.3516,0.2707925633879058,0.5711944177315474
0.4689,0.5145,0.3022,0.5233,0.2739,0.19809651570277254,0.47939774426976806
0.5983,0.6452,0.402,0.4889,0.239,0.16712833753063672,0.610374685267734
0.452,0.4628,0.3667,0.3567,0.1273,0.07599023251130653,0.45601307840565386
0.6692,0.7351,0.3733,0.4719,0.2227,0.15297657855855318,0.6870964870477428
0.5851,0.6084,0.3741,0.3326,0.1106,0.06379778669345712,0.5943486251905651
0.5229,0.5593,0.3641,0.4784,0.2289,0.15829891109459393,0.5326229936161606
0.5512,0.598,0.4084,0.5728,0.3281,0.2483176120789604,0.56028442281467
0.5264,0.5416,0.4493,0.4437,0.1968,0.131136495022617,0.530899347564287
0.5133,0.5388,0.4157,0.511,0.2611,0.18666042500634944,0.5194365006921345
0.4932,0.5047,0.3961,0.3439,0.1182,0.06935542534907568,0.49765650537289696
0.4903,0.5115,0.3406,0.3762,0.1415,0.08680544704691916,0.49784985595570175
0.5607,0.5851,0.2889,0.2997,0.0898,0.04917188501280125,0.5712178968395497
0.5098,0.5232,0.2844,0.2441,0.0596,0.029438755631749827,0.5163710606324048
0.4725,0.49,0.2899,0.3095,0.0958,0.05329072557651888,0.47987603903753656
0.4986,0.5214,0.3008,0.3394,0.1152,0.06710881883124035,0.5075268080884329
0.5083,0.5352,0.4482,0.6701,0.449,0.3675776059362014,0.511816133828429
0.4473,0.4546,0.3484,0.2731,0.0746,0.03897662676400598,0.45061596642724316
0.6714,0.7135,0.399,0.3931,0.1546,0.09688523779907797,0.6857209705830762
0.6685,0.7135,0.5205,0.5514,0.304,0.22577034905223886,0.6779520057115322
0.6076,0.6349,0.2764,0.2874,0.0826,0.04428094794747179,0.6196984205109073
0.5886,0.6218,0.3073,0.3436,0.1181,0.06920426936884301,0.6014439807247038
0.5441,0.5631,0.4282,0.405,0.164,0.10438487080571113,0.550349445873505
0.5685,0.6127,0.4064,0.5223,0.2728,0.19715149042193675,0.5787257262347721
0.4613,0.5084,0.3043,0.5472,0.2994,0.22149566037297053,0.4713902375025059
0.4779,0.4906,0.4047,0.4165,0.1735,0.11195345846871381,0.4819514347122892
0.4602,0.475,0.3754,0.4178,0.1746,0.11282909095295514,0.46490161422784954
0.4615,0.4847,0.2833,0.3602,0.1298,0.07786804500416639,0.4701503300876885
0.4544,0.4647,0.4181,0.5317,0.2827,0.20614207856006556,0.45673558102179196
0.3302,0.3272,0.3449,0.4523,0.2046,0.13758353676477278,0.3293407030974289
0.6363,0.6841,0.3673,0.4215,0.1776,0.11534371826908842,0.6513380008520107
0.6366,0.6841,0.3885,0.4373,0.1912,0.1264586943000976,0.6509153033713013
0.4921,0.508,0.3481,0.3323,0.1104,0.06365402248405931,0.4984308374903422
0.4546,0.4541,0.4562,0.5,0.25,0.1767766952966369,0.45441546432012686
0.3616,0.3486,0.4346,0.4226,0.1786,0.11609773093798074,0.3575458159298249
0.4465,0.4608,0.3371,0.3615,0.1307,0.07857253300689811,0.45178862428300764
0.4511,0.4711,0.2534,0.3182,0.1012,0.05711503381780723,0.4593378525852281
0.4515,0.4748,0.3276,0.4343,0.1886,0.1243009859343654,0.45852579464178583
0.6082,0.6517,0.5153,0.6842,0.4681,0.3872199054891104,0.6136261553992103
0.6416,0.6866,0.5448,0.6815,0.4645,0.3834110722752019,0.6473002639069464
0.5217,0.5251,0.5158,0.7588,0.5758,0.5015547012254489,0.5219935805551473
0.4864,0.5049,0.4156,0.5102,0.2603,0.1859307134155411,0.490899508638925
0.374,0.3394,0.5679,0.4228,0.1788,0.11623514095047963,0.36319402755997165
0.3482,0.3225,0.6496,0.2922,0.0854,0.046153063024967876,0.3369306482952072
0.6137,0.6426,0.4834,0.4713,0.2221,0.15249078474973018,0.6215355947540797
0.5052,0.5262,0.2514,0.2874,0.0826,0.04428094794747179,0.5145475758895324
0.6426,0.6754,0.5561,0.6157,0.379,0.29745610304824854,0.6480491609155147
0.6379,0.6731,0.2552,0.3029,0.0917,0.05049497753635763,0.6530124683471288
0.5178,0.5485,0.4121,0.5387,0.2902,0.21299403396070918,0.5245490279268911
0.6123,0.666,0.4481,0.5719,0.3271,0.2473433516073501,0.6227912746351756
0.5453,0.5823,0.3918,0.4905,0.2406,0.16849907818079646,0.5548296536447287
0.5002,0.5212,0.4139,0.493,0.243,0.17065432454436366,0.5055581417334812
0.3509,0.3565,0.2964,0.3197,0.1022,0.057790518457312326,0.3532165425491336
0.554,0.5958,0.3406,0.4428,0.196,0.130472513963932,0.5663463112527671
0.7358,0.7941,0.5801,0.6116,0.374,0.29252884191958745,0.7456669050155816
0.759,0.8017,0.6415,0.6032,0.3639,0.28258775040632655,0.7664037346171818
0.5885,0.6142,0.4781,0.4824,0.2327,0.16162861364684739,0.5952630918876249
0.6344,0.6645,0.3956,0.3551,0.1261,0.07514094986979755,0.6457067418486521
0.549,0.6,0.3548,0.5119,0.262,0.1874834013175983,0.5612870967694646
0.4493,0.4686,0.2939,0.3522,0.1241,0.07361619716371076,0.4566210920080417
0.3747,0.3922,0.3089,0.5151,0.2653,0.19042715308990865,0.3788748823636826
0.4893,0.5136,0.3715,0.454,0.2061,0.13887997579573522,0.4962717081869972
0.5757,0.613,0.4445,0.533,0.2841,0.2074044272379281,0.584055559180334
0.5665,0.598,0.4052,0.4417,0.1951,0.12966372625972467,0.5758702583417047
0.5599,0.579,0.4233,0.3743,0.1401,0.08571356680089373,0.5667079896954567
0.4303,0.4401,0.3733,0.4124,0.1701,0.10921860910960964,0.4335225742080018
0.615,0.6581,0.4728,0.5501,0.3026,0.22444199086963493,0.6241342415416467
0.337,0.3293,0.4101,0.3238,0.1049,0.059661217407475944,0.33384921468044093
0.4085,0.4393,0.2793,0.4876,0.2377,0.16601955382478742,0.416518968134082
0.4457,0.4521,0.3966,0.3619,0.131,0.07879006482004276,0.4480465249633701
0.5901,0.5995,0.5519,0.4959,0.2459,0.1731750296745512,0.5924736559302705
0.5774,0.5995,0.3907,0.3436,0.1181,0.06920426936884301,0.5859854155018065
0.7099,0.7913,0.449,0.5585,0.3119,0.23310841080957892,0.7265911647340626
0.5909,0.6358,0.3828,0.4643,0.2156,0.14689151470049694,0.6033962785120693
0.2532,0.2254,0.4203,0.4074,0.166,0.10593819319728491,0.24406953685219873
0.4058,0.3401,0.5878,0.6011,0.3613,0.2801346433342258,0.3943047287878695
0.5686,0.5926,0.4109,0.3898,0.1519,0.09486468892815238,0.5768565806052985
0.5955,0.6069,0.5479,0.4906,0.2407,0.1685849725964138,0.5983884123821234
0.5569,0.5922,0.4106,0.4909,0.241,0.16884281345037175,0.5659673410233194
0.541,0.5922,0.3543,0.5233,0.2739,0.19809651570277254,0.5528649710870364
0.6545,0.7028,0.4853,0.5341,0.2853,0.20847618203951798,0.6652787229839566
0.6211,0.6942,0.3828,0.5538,0.3067,0.2282350704033119,0.6363345289381345
0.6964,0.7603,0.3215,0.413,0.1705,0.10961629757154269,0.7169520143227333
0.8013,0.8371,0.5671,0.3911,0.1529,0.09565761309068717,0.8135273480821897
0.5507,0.5694,0.4887,0.5496,0.3021,0.2239323357768377,0.5546350175177611
0.654,0.7059,0.5561,0.7282,0.5303,0.4525084427061768,0.65923193066259
0.3982,0.3956,0.4189,0.3581,0.1282,0.07673805767524362,0.39726056798223847
0.4594,0.4679,0.4053,0.395,0.1561,0.09806019195817946,0.46230962520858254
0.5943,0.613,0.4686,0.3856,0.1487,0.0923299420706282,0.6007944903627509
0.5683,0.605,0.3445,0.4049,0.164,0.10432044763221135,0.5803916748834468
0.5245,0.5294,0.4602,0.2756,0.076,0.03987475549803758,0.5267464755578737
0.609,0.6584,0.3815,0.4662,0.2174,0.14839889699107137,0.6226183089129638
0.3638,0.367,0.3471,0.4417,0.1951,0.12966372625972467,0.364715861727178
0.4933,0.5213,0.3865,0.5118,0.262,0.18739185221940624,0.5000261285042839
0.477,0.4548,0.5776,0.4695,0.2204,0.15103896171690878,0.4709137764365252
0.4033,0.3926,0.4764,0.3833,0.147,0.09095928715389287,0.3995868677532244
0.4602,0.5208,0.317,0.651,0.4237,0.3419420188105741,0.4688694527358473
0.4532,0.4902,0.352,0.6039,0.3647,0.28340830588275734,0.4596820208865197
0.4605,0.4899,0.3476,0.511,0.2611,0.18666042500634944,0.46751636107628564
0.4621,0.4899,0.2786,0.3892,0.1515,0.09450005885525359,0.47165617965978035
0.3767,0.3814,0.3508,0.4246,0.1803,0.11747622288714166,0.37818313296809225
0.4866,0.5164,0.3589,0.4825,0.2328,0.1617123894259424,0.49447572548385077
0.6481,0.6784,0.4034,0.3518,0.1238,0.07340735700588664,0.659593511442918
0.652,0.6905,0.376,0.3732,0.1393,0.08508521246911299,0.6658389881144493
0.5784,0.6008,0.3508,0.3131,0.0981,0.05485392003023162,0.5877996406638325
0.6633,0.7094,0.3174,0.365,0.1332,0.08048818999160684,0.6801989677546083
0.4863,0.494,0.4164,0.3314,0.1099,0.06322389682517218,0.48938556798028765
0.6142,0.6412,0.5459,0.6292,0.3959,0.3140304668817373,0.6184249546353
0.6305,0.68,0.3918,0.455,0.2071,0.1396459972014057,0.6446855457815182
0.6504,0.6832,0.3874,0.353,0.1246,0.07403494591740442,0.6628100330947218
0.472,0.4991,0.3713,0.5185,0.2688,0.19358508870043398,0.4783723832007215
0.4723,0.4991,0.3392,0.4487,0.2014,0.13486217944626844,0.48009816622316176
0.5864,0.6,0.5043,0.4067,0.1654,0.10548371848074684,0.5908684391367783
0.6098,0.629,0.5428,0.5344,0.2856,0.20876905418176947,0.614112216094372
0.6268,0.6409,0.59,0.6182,0.3822,0.3004847956245301,0.6291392503559078
0.566,0.5935,0.4549,0.4973,0.2473,0.17439986647132721,0.5729177245902164
0.4718,0.4914,0.3532,0.4056,0.1645,0.10477191111174082,0.4782936945535918
0.6087,0.6488,0.4405,0.4879,0.2381,0.16627503398840732,0.6191028114549098
0.6877,0.743,0.3107,0.3829,0.1466,0.09072216712306042,0.7070429120912198
0.6985,0.7525,0.44,0.457,0.2088,0.1411856313300224,0.7138380079635154
0.4821,0.4907,0.4538,0.5508,0.3034,0.2251566762277475,0.48391859684233607
0.3085,0.3073,0.332,0.223,0.0497,0.023483463912783397,0.3078667327114678
0.5423,0.5686,0.45,0.5334,0.2845,0.20779377279100397,0.5481955716876531
0.4591,0.4872,0.3027,0.4235,0.1794,0.11671684423062709,0.46791645657374603
0.6179,0.6618,0.4246,0.4764,0.2269,0.1566496330997273,0.6296750661324495
0.5509,0.552,0.5475,0.5791,0.3353,0.2552019052372965,0.5510850806003592
0.5396,0.5716,0.3559,0.4176,0.1744,0.11269411179319591,0.5497538163488456
0.5243,0.5508,0.4006,0.4623,0.2138,0.14531476154954043,0.5317429879737064
0.4795,0.522,0.2828,0.4649,0.2161,0.14736653272576164,0.49127740733010605
0.4234,0.4715,0.2233,0.4904,0.2405,0.16841321002856852,0.435724849248265
0.6599,0.7358,0.4123,0.5536,0.3064,0.22802906349169408,0.675730247391851
0.5367,0.5483,0.463,0.3969,0.1576,0.09924365429999998,0.5405988104787552
0.4546,0.4762,0.363,0.4856,0.2358,0.164322371928628,0.46022393276055606
0.4521,0.4762,0.3071,0.4077,0.1662,0.10613332704893427,0.45997488032852596
0.5655,0.6153,0.3812,0.5198,0.2702,0.19480077839057053,0.5771322459727044
0.5098,0.5328,0.3566,0.3877,0.1503,0.09359216691901961,0.5177203932599561
0.5753,0.5969,0.4482,0.4117,0.1695,0.10875573491907913,0.5823143006677234
0.6019,0.6356,0.3966,0.4053,0.1643,0.1045782835271174,0.6129721698717723
0.556,0.601,0.3298,0.4459,0.1988,0.13276808184617517,0.5692135254570385
0.5996,0.6388,0.4106,0.4549,0.2069,0.13956928127861798,0.6108510981552218
0.539,0.5593,0.3832,0.3607,0.1301,0.07813855142860245,0.5465370773790218
0.5886,0.6253,0.3868,0.4264,0.1818,0.11872522192343453,0.599989079253925
0.5877,0.6044,0.5454,0.6292,0.3959,0.3140304668817373,0.5903000243807209
0.5505,0.5446,0.5667,0.6044,0.3653,0.2839952911378602,0.5494880988719084
0.4598,0.4846,0.3046,0.3991,0.1593,0.10062463532809254,0.4681434954137135
0.4598,0.4846,0.2466,0.3408,0.1162,0.06780300862180562,0.4694875533017859
0.4379,0.3963,0.5985,0.5088,0.2589,0.1846578423061344,0.42781780571647254
0.4706,0.4872,0.4142,0.5438,0.2957,0.21807104670756053,0.47413082275234975
0.6033,0.6306,0.3546,0.3316,0.11,0.06331932910705802,0.6141645470225545
0.5606,0.5943,0.3315,0.3835,0.1471,0.09107798645745288,0.5723627094138959
0.4031,0.4196,0.3137,0.4296,0.1845,0.12096526515045146,0.4081721511828349
0.4901,0.5071,0.3623,0.3644,0.1328,0.08015782429913154,0.4963544842083189
0.4422,0.4809,0.3571,0.6747,0.4552,0.3739183472098334,0.44720724709471577
0.4776,0.4939,0.408,0.4847,0.2349,0.16356205157190007,0.48182502710874286
0.662,0.6861,0.5719,0.5166,0.2668,0.19181651866765018,0.6677201184588932
0.5173,0.5289,0.4284,0.3613,0.1306,0.07846390239375489,0.5215880981615894
0.5533,0.5865,0.2899,0.3548,0.1259,0.07498234663386336,0.5658115076901085
0.5419,0.5784,0.2872,0.3786,0.1434,0.08819653517093322,0.5547987200733537
0.4466,0.4524,0.4219,0.4842,0.2344,0.16314056526709095,0.44812211013077025
0.4257,0.4287,0.4127,0.4761,0.2267,0.15640313490000002,0.4265360053835236
0.5659,0.5738,0.5307,0.4747,0.2254,0.15525588790678918,0.5680077518592811
0.6379,0.6836,0.4232,0.4616,0.213,0.14476530856465497,0.6506702055100693
0.6663,0.6945,0.5836,0.5835,0.3404,0.26007712219110407,0.6716104860622816
0.4236,0.4181,0.4658,0.3592,0.129,0.07732871973325922,0.4215238202915353
0.4814,0.5051,0.3536,0.4306,0.1855,0.12167043582918044,0.48866641091775376
0.485,0.4594,0.6107,0.4517,0.204,0.13712771093083784,0.47764546395659657
0.361,0.3698,0.2936,0.3623,0.1313,0.07900795758192806,0.36422042449692893
0.3684,0.3736,0.3149,0.3099,0.0961,0.05346307579198147,0.37062098476813726
0.5016,0.5216,0.3323,0.3436,0.1181,0.06920426936884301,0.5093475534218963
0.6393,0.6872,0.4461,0.4978,0.2478,0.17483856393402591,0.6513196849860464
0.6502,0.6965,0.3707,0.407,0.1657,0.10567834981114625,0.6653607393150529
0.4649,0.476,0.3238,0.2805,0.0787,0.04167083126225744,0.46991141584484014
0.537,0.5511,0.4759,0.4808,0.2312,0.16029174155093384,0.5407112860817935
0.4827,0.497,0.3985,0.4113,0.1692,0.10849176479768277,0.4873594783723791
0.6048,0.6415,0.3054,0.3503,0.1227,0.07262737428538345,0.6187427395733957
0.6065,0.6415,0.3058,0.3411,0.1164,0.06795232151682959,0.6201398757008177
0.4646,0.479,0.3399,0.3397,0.1154,0.06725721301393456,0.4702340921980574
0.4295,0.4454,0.2914,0.3397,0.1154,0.06725721301393456,0.43569511285766244
0.4514,0.4624,0.3176,0.286,0.0818,0.04374365652498656,0.4563313820733469
0.5434,0.5541,0.4654,0.3689,0.1361,0.08265547729502247,0.5473281866301678
0.4552,0.4679,0.4225,0.6249,0.3905,0.30869266610249924,0.45719110905558036
0.4503,0.4857,0.2258,0.3975,0.158,0.09961915015712264,0.4621545596335453
0.5487,0.574,0.4759,0.589,0.3469,0.26624915429339674,0.5533729046549631
0.5021,0.5511,0.3632,0.5942,0.3531,0.2721645887788953,0.5109010142063131
0.5604,0.5735,0.4128,0.2976,0.0886,0.048315037080465674,0.5660936133851003
0.487,0.5015,0.3398,0.3142,0.0987,0.05533697972050689,0.4930212014808996
0.5377,0.5669,0.4781,0.6987,0.4881,0.4080626617870013,0.5411653751497835
0.5474,0.5669,0.4586,0.4675,0.2186,0.14943558842716892,0.5528201556054066
